Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Dampit, Gondang, Trenggalek, Malang (East Java)",6.3,Moment Magnitude,-0.789275,113.017,1967,2.0,20.0,1967,2.0,20.0,54.0
Natural,Geophysical,Earthquake,Ground movement,FRA,France,Western Europe,Europe,"Arette, Lanne, Montory, Aramits, Haux, Sunhar (Pyrénées-Atlantiques)",5.3,Moment Magnitude,43.2,2.213749,1967,8.0,13.0,1967,8.0,13.0,1.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Sichuan province,5.5,Moment Magnitude,30.2,104.1,1967,1.0,24.0,1967,1.0,24.0,
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Malaysia brder; North Sumatera, Malay Peninsula",6.7,Moment Magnitude,5.121,96.286,1967,4.0,12.0,1967,4.0,12.0,14.0
Natural,Geophysical,Earthquake,Ground movement,DZA,Algeria,Northern Africa,Africa,Near Sig,5.0,Moment Magnitude,35.5,1.659626,1967,7.0,13.0,1967,7.0,13.0,10.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Tunceli,6.2,Moment Magnitude,39.5,40.4,1967,7.0,26.0,1967,7.0,26.0,97.0
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,,6.8,Moment Magnitude,6.747,-74.297333,1967,7.0,29.0,1967,7.0,29.0,20.0
Natural,Geophysical,Earthquake,Ground movement,NIC,Nicaragua,Latin America and the Caribbean,Americas,Managua,4.6,Moment Magnitude,12.1,-85.207229,1968,1.0,4.0,1968,1.0,4.0,
Natural,Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,Belice Valley (Western Sicily),6.4,Moment Magnitude,37.702,13.033,1968,1.0,15.0,1968,1.0,15.0,224.0
Natural,Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,"Limnos, Agios Efstratios",7.2,Moment Magnitude,39.368,24.957,1968,2.0,20.0,1968,2.0,20.0,19.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Azarbaijan, Maku, Shah Bandalu, Qurta Bolagh, Qondeqli",5.3,Moment Magnitude,39.2,44.3,1968,4.0,29.0,1968,4.0,29.0,38.0
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,Aomori Prefecture - Hokkaido,6.5,Moment Magnitude,40.5,140.43,1968,5.0,17.0,1968,5.0,17.0,47.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Moyobamba, Sans Martin, Yantalo, Rioja, Lamas",7.0,Moment Magnitude,-9.189967,-75.015152,1968,6.0,19.0,1968,6.0,19.0,11.0
Natural,Geophysical,Earthquake,Tsunami,IDN,Indonesia,South-eastern Asia,Asia,Donggala,7.8,Moment Magnitude,0.157,119.802,1968,8.0,15.0,1968,8.0,15.0,200.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Khorasan province,7.1,Moment Magnitude,34.158,59.083,1968,8.0,31.0,1968,8.0,31.0,10000.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Bartin, Amasra, Cakraz (North Anatolia)",6.6,Moment Magnitude,41.86,32.463,1968,9.0,3.0,1968,9.0,3.0,24.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,Chiapas state,5.7,Moment Magnitude,15.5,-102.552784,1968,9.0,25.0,1968,9.0,25.0,15.0
Natural,Geophysical,Earthquake,Ground movement,AUS,Australia,Australia and New Zealand,Oceania,"Perth, Meckering, Northam, Cunderdin",6.5,Moment Magnitude,-25.274398,117.071,1968,10.0,14.0,1968,10.0,14.0,
Natural,Geophysical,Earthquake,Ground movement,YUG,Yugoslavia,Southern Europe,Europe,Montenegro,5.3,Moment Magnitude,42.1,19.3,1968,11.0,3.0,1968,11.0,3.0,1.0
Natural,Geophysical,Earthquake,Ground movement,NZL,New Zealand,Australia and New Zealand,Oceania,Inangahua,7.2,Moment Magnitude,-40.900557,172.02,1968,5.0,24.0,1968,5.0,24.0,3.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"Oaxaca, Guerrero",7.3,Moment Magnitude,16.519,-102.552784,1968,8.0,2.0,1968,8.0,2.0,18.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Ferdow,6.5,Moment Magnitude,34.0,58.2,1968,9.0,1.0,1968,9.0,1.0,700.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Khurasan province,5.6,Moment Magnitude,37.1,57.9,1969,1.0,3.0,1969,1.0,3.0,50.0
Natural,Geophysical,Earthquake,Tsunami,IDN,Indonesia,South-eastern Asia,Asia,"Parasanga, Paletoang (Sulawesi)",7.0,Moment Magnitude,-0.789275,118.904,1969,2.0,23.0,1969,2.0,23.0,64.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"West Alasehir, Sarigol, Kirz",6.7,Moment Magnitude,38.515,28.546,1969,3.0,28.0,1969,3.0,28.0,53.0
Natural,Geophysical,Earthquake,Ground movement,ETH,Ethiopia,Sub-Saharan Africa,Africa,Sardo,6.2,Moment Magnitude,11.9,41.21,1969,3.0,29.0,1969,3.0,29.0,24.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Tientsin (Swatow province), Yangjiang county (Huangdong province)",6.4,Moment Magnitude,22.317,111.8,1969,7.0,26.0,1969,7.0,26.0,3000.0
Natural,Geophysical,Earthquake,Ground movement,ZAF,South Africa,Sub-Saharan Africa,Africa,Cape province,6.3,Moment Magnitude,-30.559482,19.386,1969,9.0,29.0,1969,9.0,29.0,9.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Huancayo, Pariach",6.6,Moment Magnitude,-9.189967,-75.015152,1969,10.0,1.0,1969,10.0,1.0,150.0
Natural,Geophysical,Earthquake,Ground movement,YUG,Yugoslavia,Southern Europe,Europe,Bosnia and Herzegovina,6.0,Moment Magnitude,44.9,17.3,1969,10.0,26.0,1969,10.0,26.0,15.0
Natural,Geophysical,Earthquake,Ground movement,MAR,Morocco,Northern Africa,Africa,,7.8,Moment Magnitude,36.033,-7.09262,1969,2.0,28.0,1969,2.0,28.0,11.0
Natural,Geophysical,Earthquake,Ground movement,PRT,Portugal,Southern Europe,Europe,,7.8,Moment Magnitude,36.033,-8.224454,1969,2.0,28.0,1969,2.0,28.0,2.0
Natural,Geophysical,Earthquake,Ground movement,EGY,Egypt,Northern Africa,Africa,"Beni-Souef, Al-Qahirah (Cairo)",6.6,Moment Magnitude,27.575,33.895,1969,3.0,31.0,1969,3.0,31.0,2.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Yunnan province,7.1,Moment Magnitude,24.185,102.543,1970,1.0,4.0,1970,1.0,4.0,10000.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Gediz,7.2,Moment Magnitude,39.098,29.57,1970,3.0,28.0,1970,3.0,28.0,1086.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Chimbote, Pisco, Chiclayo",7.8,Moment Magnitude,-9.189967,-75.015152,1970,5.0,31.0,1970,5.0,31.0,66794.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Karnaveh, Marev",6.7,Moment Magnitude,37.733,55.885,1970,7.0,30.0,1970,7.0,30.0,176.0
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,Pereira (Bahia Solano),6.5,Moment Magnitude,6.375,-74.297333,1970,9.0,25.0,1970,9.0,25.0,
Natural,Geophysical,Earthquake,Ground movement,PNG,Papua New Guinea,Melanesia,Oceania,Madang,6.9,Moment Magnitude,-6.314993,145.396,1970,11.0,1.0,1970,11.0,1.0,15.0
Natural,Geophysical,Earthquake,Ground movement,ECU,Ecuador,Latin America and the Caribbean,Americas,Loja province,7.2,Moment Magnitude,-1.831239,-78.183406,1970,12.0,9.0,1970,12.0,9.0,29.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Piura,Tumbes",7.2,Moment Magnitude,-9.189967,-75.015152,1970,12.0,9.0,1970,12.0,9.0,29.0
Natural,Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,Broach,5.4,Moment Magnitude,21.7,73.0,1970,3.0,23.0,1970,3.0,23.0,26.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Panao, Chaclla, Quero, Ayllamarca, La Linda",5.4,Moment Magnitude,-9.189967,-75.015152,1970,2.0,14.0,1970,2.0,14.0,12.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Demirci, Manisa",5.7,Moment Magnitude,39.1,28.7,1970,4.0,23.0,1970,4.0,23.0,
Natural,Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,Toscana,4.6,Moment Magnitude,42.5,11.8,1971,2.0,6.0,1971,2.0,6.0,22.0
Natural,Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,San Fernando (Los Angeles),6.6,Moment Magnitude,34.416,-95.712891,1971,2.0,9.0,1971,2.0,9.0,65.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Burdur,5.9,Moment Magnitude,37.6,29.8,1971,5.0,12.0,1971,5.0,12.0,57.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Bingol, Erzincan",6.9,Moment Magnitude,38.934,40.653,1971,5.0,22.0,1971,5.0,22.0,878.0
Natural,Geophysical,Earthquake,Ground movement,CHL,Chile,Latin America and the Caribbean,Americas,"Valparaiso, Salamnca, Coquimbo",7.8,Moment Magnitude,-35.675147,-71.542969,1971,7.0,9.0,1971,7.0,9.0,85.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Buaran, Bantar Kawsun, Jipang (Java)",5.2,Moment Magnitude,-0.789275,109.1,1971,6.0,16.0,1971,6.0,16.0,1.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Juanjui, Tarapoto",6.4,Moment Magnitude,-9.189967,-75.015152,1972,3.0,20.0,1972,3.0,20.0,12.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Qir, Karzin, Jahrom, Firuzabad (Southwest Iran)",6.6,Moment Magnitude,28.415,52.765,1972,4.0,10.0,1972,4.0,10.0,5057.0
Natural,Geophysical,Earthquake,Ground movement,NIC,Nicaragua,Latin America and the Caribbean,Americas,Managua,6.3,Moment Magnitude,12.184,-85.207229,1972,12.0,23.0,1972,12.0,23.0,10000.0
Natural,Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,Ancona,4.8,Moment Magnitude,43.8,13.3,1972,2.0,4.0,1972,2.0,4.0,1.0
Natural,Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,"Tangir, Gupis, Rawalpindi, Peshawar",6.2,Moment Magnitude,36.0,73.4,1972,9.0,3.0,1972,9.0,3.0,100.0
Natural,Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,Ancona,4.4,Moment Magnitude,43.8,13.3,1972,6.0,21.0,1972,6.0,21.0,2.0
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,"Sarsangi, Narin counties (Hindu Kush region)",6.1,Moment Magnitude,36.278,69.681,1972,6.0,24.0,1972,6.0,24.0,11.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"Michoacan, Colima",7.5,Moment Magnitude,18.481,-102.552784,1973,1.0,30.0,1973,1.0,30.0,56.0
Natural,Geophysical,Earthquake,Ground movement,PHL,Philippines,South-eastern Asia,Asia,"Luzon, Tablas Is., Quezon city, Calaug, Lopez, Guiayangan",7.0,Moment Magnitude,13.372,122.787,1973,3.0,17.0,1973,3.0,17.0,14.0
Natural,Geophysical,Earthquake,Ground movement,CRI,Costa Rica,Latin America and the Caribbean,Americas,"South Laguna Arenal, Tilaran, Arenal, Rio Chiquito",6.5,Moment Magnitude,10.679,-83.753428,1973,4.0,14.0,1973,4.0,14.0,21.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"Puebla, Veracrur, Mexico city",6.8,Moment Magnitude,18.267,-102.552784,1973,8.0,28.0,1973,8.0,28.0,500.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Western Sichuan,7.4,Moment Magnitude,31.398,100.581,1973,2.0,6.0,1973,2.0,6.0,
Natural,Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,Oxnard (California),5.7,Moment Magnitude,34.1,-95.712891,1973,2.0,21.0,1973,2.0,21.0,
Natural,Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,Hilo (Hawai),6.5,Moment Magnitude,19.936,-95.712891,1973,4.0,26.0,1973,4.0,26.0,
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,Hokkaido Isl.,7.7,Moment Magnitude,43.233,145.785,1973,6.0,17.0,1973,6.0,17.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Yunnan, Sichuan",7.1,Moment Magnitude,28.4,104.1,1974,5.0,11.0,1974,5.0,11.0,20000.0
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,"Izu-Hanto, Nakagi",6.5,Moment Magnitude,34.522,138.74,1974,5.0,9.0,1974,5.0,9.0,30.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Lima area, Calleo",7.6,Moment Magnitude,-9.189967,-75.015152,1974,10.0,4.0,1974,10.0,4.0,78.0
Natural,Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,"North Indus R. Valley, Balakot, Patan",6.2,Moment Magnitude,35.1,72.9,1974,12.0,28.0,1974,12.0,28.0,4700.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Lima, Vauyos",6.3,Moment Magnitude,-9.189967,-75.015152,1974,1.0,5.0,1974,1.0,5.0,10.0
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,"Bogota, Cali, Pereira",7.3,Moment Magnitude,7.747,-74.297333,1974,7.0,12.0,1974,7.0,12.0,11.0
Natural,Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,"Kinnaur district, Kashmir; Himachal Pradesh",6.8,Moment Magnitude,32.455,78.43,1975,1.0,19.0,1975,1.0,19.0,47.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Anshan Liaoning province,7.0,Moment Magnitude,40.641,122.58,1975,2.0,4.0,1975,2.0,4.0,2000.0
Natural,Geophysical,Earthquake,Tsunami,SLB,Solomon Islands,Melanesia,Oceania,Torkina,7.7,Moment Magnitude,-9.64571,155.152,1975,7.0,21.0,1975,7.0,21.0,200.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Hazro, Hani, Kulp,Lice",6.7,Moment Magnitude,38.474,40.723,1975,9.0,6.0,1975,9.0,6.0,2385.0
Natural,Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,Pocatello valley (Idaho),6.0,Moment Magnitude,42.06,-95.712891,1975,3.0,27.0,1975,3.0,27.0,
Natural,Geophysical,Earthquake,Ground movement,ISL,Iceland,Northern Europe,Europe,Kopasker,6.4,Moment Magnitude,66.157,-19.020835,1976,1.0,13.0,1976,1.0,13.0,1.0
Natural,Geophysical,Earthquake,Ground movement,NZL,New Zealand,Australia and New Zealand,Oceania,"Kermandec Is., Raoul",8.0,Moment Magnitude,-40.900557,174.885971,1976,1.0,15.0,1976,1.0,15.0,
Natural,Geophysical,Earthquake,Ground movement,GTM,Guatemala,Latin America and the Caribbean,Americas,"Guatemala city, Chimaltenango",7.5,Moment Magnitude,15.324,-90.230759,1976,2.0,4.0,1976,2.0,4.0,23000.0
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,Shamagan province (Hindu Kush),5.5,Moment Magnitude,36.61,67.79,1976,3.0,19.0,1976,3.0,19.0,50.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,,4.8,Moment Magnitude,41.13,43.01,1976,3.0,25.0,1976,3.0,25.0,2.0
Natural,Geophysical,Earthquake,Ground movement,ECU,Ecuador,Latin America and the Caribbean,Americas,Esmeraldas,6.7,Moment Magnitude,0.782,79.804,1976,4.0,9.0,1976,4.0,9.0,10.0
Natural,Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,Friuli region,6.5,Moment Magnitude,46.356,13.275,1976,5.0,6.0,1976,5.0,6.0,922.0
Natural,Geophysical,Earthquake,Ground movement,SUN,Soviet Union,Eastern Europe,Europe,"Gazli, Bukhara (Uzbekistan)",7.0,Moment Magnitude,40.381,63.472,1976,5.0,17.0,1976,5.0,17.0,
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,Wanena Region (Irian Jaya),7.1,Moment Magnitude,-0.789275,140.091,1976,6.0,26.0,1976,6.0,26.0,420.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,Bali,6.5,Moment Magnitude,-0.789275,114.888,1976,7.0,14.0,1976,7.0,14.0,573.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Tangshan, Pek.,Tientsin",7.5,Moment Magnitude,39.57,117.978,1976,7.0,28.0,1976,7.0,28.0,242000.0
Natural,Geophysical,Earthquake,Ground movement,PHL,Philippines,South-eastern Asia,Asia,"Gulf of Moro, Sulu (Mindanao)",7.9,Moment Magnitude,6.262,124.023,1976,8.0,17.0,1976,8.0,17.0,6000.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Denizli,4.9,Moment Magnitude,37.7,28.89,1976,8.0,19.0,1976,8.0,19.0,4.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Irian Jaya, Jayawijaya (New guinea)",7.1,Moment Magnitude,-0.789275,139.918,1976,10.0,29.0,1976,10.0,29.0,133.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,South Khorasan province,6.2,Moment Magnitude,33.8,59.15,1976,11.0,6.0,1976,11.0,6.0,16.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Muradiye,7.3,Moment Magnitude,39.121,44.029,1976,11.0,24.0,1976,11.0,24.0,3840.0
Natural,Geophysical,Earthquake,Ground movement,BGR,Bulgaria,Eastern Europe,Europe,"Svishtov, Ruse",6.4,Moment Magnitude,45.77,26.76,1977,3.0,4.0,1977,3.0,4.0,20.0
Natural,Geophysical,Earthquake,Ground movement,ROU,Romania,Eastern Europe,Europe,Bucharest,7.5,Moment Magnitude,45.772,26.761,1977,3.0,4.0,1977,3.0,4.0,1641.0
Natural,Geophysical,Earthquake,Ground movement,PHL,Philippines,South-eastern Asia,Asia,Cagayan (N.E. Luzon),7.0,Moment Magnitude,16.773,122.327,1977,3.0,19.0,1977,3.0,19.0,1.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Bandar Abbas area,6.9,Moment Magnitude,27.609,56.393,1977,3.0,22.0,1977,3.0,22.0,167.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Lice-Palu, Elazig Province",4.9,Moment Magnitude,38.56,40.02,1977,3.0,25.0,1977,3.0,25.0,30.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Shahr Kord; Naghan, Ardal, Jaghdan, Dastgerd, Kordan, Sarmur",5.9,Moment Magnitude,31.98,50.68,1977,4.0,7.0,1977,4.0,7.0,352.0
Natural,Geophysical,Earthquake,Ground movement,SLB,Solomon Islands,Melanesia,Oceania,"Guadalcanal, Honiara",6.7,Moment Magnitude,-9.64571,160.323,1977,4.0,21.0,1977,4.0,21.0,34.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Makhmur, Ilchi",5.4,Moment Magnitude,38.934,44.38,1977,5.0,26.0,1977,5.0,26.0,3.0
Natural,Geophysical,Earthquake,Ground movement,TON,Tonga,Polynesia,Oceania,Tongatapu,6.8,Moment Magnitude,-21.178986,-175.198242,1977,6.0,23.0,1977,6.0,23.0,1.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Sumbaya, Lombok, Sumba (Nusa Tengarra Is.)",8.3,Moment Magnitude,-0.789275,118.378,1977,8.0,19.0,1977,8.0,19.0,185.0
Natural,Geophysical,Earthquake,Ground movement,ARG,Argentina,Latin America and the Caribbean,Americas,"Cardoba, Buenos Aires, Caucete, Bragado San Juan province",7.4,Moment Magnitude,-38.416097,-63.616672,1977,11.0,23.0,1977,11.0,23.0,70.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Hormozgan,5.0,Moment Magnitude,27.69,56.57,1977,12.0,10.0,1977,12.0,10.0,3.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Sarasiyab, Gish, Bab-Tangal villages (Kerman province)",5.8,Moment Magnitude,30.95,56.47,1977,12.0,20.0,1977,12.0,20.0,589.0
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,"Oshima, Yokohama, Tokkaido",6.6,Moment Magnitude,34.809,139.259,1978,1.0,14.0,1978,1.0,14.0,25.0
Natural,Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,Sicily,5.7,Moment Magnitude,38.391,15.066,1978,4.0,16.0,1978,4.0,16.0,5.0
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,Sendai (Near Esat coast of Honshu),7.7,Moment Magnitude,38.19,142.028,1978,6.0,12.0,1978,6.0,12.0,28.0
Natural,Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,Thessaloniki area,6.4,Moment Magnitude,40.739,23.229,1978,6.0,20.0,1978,6.0,20.0,50.0
Natural,Geophysical,Earthquake,Ground movement,DFR,Germany Federal Republic,Western Europe,Europe,Swabian Alb,5.5,Moment Magnitude,48.29,9.01,1978,9.0,3.0,1978,9.0,3.0,
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Tabas (Khorasan province),7.4,Moment Magnitude,33.386,57.434,1978,9.0,16.0,1978,9.0,16.0,25000.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"Mexico city, Oaxaca",7.7,Moment Magnitude,16.01,-102.552784,1978,11.0,29.0,1978,11.0,29.0,9.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Izeh, Masjed-e-Soleyman",6.2,Moment Magnitude,32.14,49.65,1978,12.0,14.0,1978,12.0,14.0,45.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Pulumur, Erzincan",4.5,Moment Magnitude,36.69,39.79,1978,2.0,15.0,1978,2.0,15.0,
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Meshed, Bonzanabad (Khorasan province)",6.7,Moment Magnitude,33.897,59.472,1979,1.0,16.0,1979,1.0,16.0,199.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,Arequipa,6.9,Moment Magnitude,-9.189967,-75.015152,1979,2.0,16.0,1979,2.0,16.0,13.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"Guerrero, Acapulco, Gudalajara, Monterrey, Puebla (Mexico city, south area)",7.6,Moment Magnitude,17.813,-102.552784,1979,3.0,14.0,1979,3.0,14.0,5.0
Natural,Geophysical,Earthquake,Ground movement,ALB,Albania,Southern Europe,Europe,Northern,6.9,Moment Magnitude,42.096,19.209,1979,4.0,15.0,1979,4.0,15.0,35.0
Natural,Geophysical,Earthquake,Ground movement,YUG,Yugoslavia,Southern Europe,Europe,Montenegro,6.9,Moment Magnitude,42.096,19.209,1979,4.0,15.0,1979,4.0,15.0,121.0
Natural,Geophysical,Earthquake,Ground movement,YUG,Yugoslavia,Southern Europe,Europe,Kotor-Ulcinj area (South Adriatic coast) (Montenegro); Debar (Macedonia),6.2,Moment Magnitude,42.255,18.752,1979,5.0,24.0,1979,5.0,24.0,
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,Lombok Island (Sumabxa Isl. region),6.1,Moment Magnitude,-0.789275,115.95,1979,5.0,30.0,1979,5.0,30.0,34.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Lyang area (Jiangsu province),5.4,Moment Magnitude,31.452,119.241,1979,7.0,9.0,1979,7.0,9.0,42.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Wu-Yuan area (Inner Mongolia),5.9,Moment Magnitude,41.145,108.129,1979,8.0,25.0,1979,8.0,25.0,
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Yapen, Jobi (Irian Jaja)",7.9,Moment Magnitude,-0.789275,136.04,1979,9.0,12.0,1979,9.0,12.0,2.0
Natural,Geophysical,Earthquake,Ground movement,GTM,Guatemala,Latin America and the Caribbean,Americas,"Santa Rosa, Jutiapia provinces",4.7,Moment Magnitude,14.321,-90.230759,1979,10.0,9.0,1979,10.0,9.0,
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,West Java,6.1,Moment Magnitude,-0.789275,108.252,1979,11.0,2.0,1979,11.0,2.0,26.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Khorasan province,6.6,Moment Magnitude,33.918,59.741,1979,11.0,14.0,1979,11.0,14.0,350.0
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,Manizales-Armenia area,6.7,Moment Magnitude,4.805,-74.297333,1979,11.0,23.0,1979,11.0,23.0,60.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Khorasan province,7.1,Moment Magnitude,33.962,59.726,1979,11.0,27.0,1979,11.0,27.0,16.0
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,"Pasto, Buenaventura, Narino, Cauca provinces, Tumaco Isl.; Gorgona Isl.",7.7,Moment Magnitude,1.598,-74.297333,1979,12.0,12.0,1979,12.0,12.0,579.0
